Event Id,Chip,Timestamp,Product Id
8177CR,packageDone,2017-12-20 09:52:18,4650p
8192CR,collector,2017-12-20 10:14:18,3368p
8195CR,extraCheck,2017-12-20 10:21:18,4522p
8200CR,packageDone,2017-12-20 10:36:18,4522p
8211CR,collector,2017-12-20 10:46:18,8764p
8232CR,collector,2017-12-20 11:05:18,5305p
8244CR,collector,2017-12-20 11:19:18,353p
8249CR,extraCheck,2017-12-20 11:24:18,2162p
8254CR,collector,2017-12-20 11:32:18,4646p
8250CR,packageDone,2017-12-20 11:35:18,2162p
8265CR,collector,2017-12-20 11:47:18,4464p
8269CR,extraCheck,2017-12-20 11:54:18,234p
8274CR,packageDone,2017-12-20 11:58:18,234p
8280CR,packageDone,2017-12-20 12:04:18,7914p
8286CR,extraCheck,2017-12-20 12:17:18,5537p
8304CR,collector,2017-12-20 12:30:18,2032p
8299CR,packageDone,2017-12-20 12:32:18,5537p
8310CR,collector,2017-12-20 12:34:18,4814p
8324CR,extraCheck,2017-12-20 12:44:18,9740p
8331CR,collector,2017-12-20 12:46:18,1028p
8336CR,collector,2017-12-20 12:52:18,4823p
8332CR,packageDone,2017-12-20 12:54:18,9740p
8346CR,extraCheck,2017-12-20 12:57:18,7437p
8348CR,packageDone,2017-12-20 13:04:18,7437p
8351CR,collector,2017-12-20 13:08:18,3096p
8355CR,packageDone,2017-12-20 13:11:18,7421p
8366CR,extraCheck,2017-12-20 13:23:18,5250p
8371CR,collector,2017-12-20 13:23:18,7348p
8373CR,packageDone,2017-12-20 13:37:18,5250p
8385CR,collector,2017-12-20 13:38:18,6861p
8391CR,extraCheck,2017-12-20 13:45:18,8263p
8400CR,collector,2017-12-20 13:50:18,3380p
8397CR,packageDone,2017-12-20 13:57:18,8263p
8405CR,collector,2017-12-20 14:01:18,5314p
8409CR,extraCheck,2017-12-20 14:08:18,3886p
8415CR,packageDone,2017-12-20 14:21:18,3886p
8421CR,extraCheck,2017-12-20 14:31:18,7273p
8423CR,packageDone,2017-12-20 14:38:18,7273p
8427CR,collector,2017-12-20 14:44:18,5975p
8431CR,extraCheck,2017-12-20 14:50:18,1132p
8437CR,packageDone,2017-12-20 15:03:18,1132p
8446CR,collector,2017-12-20 15:11:18,6014p
8444CR,extraCheck,2017-12-20 15:14:18,6613p
8449CR,packageDone,2017-12-20 15:28:18,6613p
8454CR,packageDone,2017-12-20 15:43:18,5282p
8465CR,extraCheck,2017-12-20 15:49:18,7627p
8469CR,packageDone,2017-12-20 16:03:18,7627p
8481CR,collector,2017-12-20 16:04:18,3866p
8485CR,extraCheck,2017-12-20 16:11:18,6087p
8494CR,collector,2017-12-20 16:13:18,5312p
8493CR,packageDone,2017-12-20 16:19:18,6087p
8499CR,packageDone,2017-12-20 16:24:18,834p
8518CR,collector,2017-12-20 16:46:18,9104p
8519CR,collector,2017-12-20 16:48:18,4617p
8529CR,collector,2017-12-20 16:51:18,95p
8536CR,extraCheck,2017-12-20 16:59:18,8401p
8547CR,collector,2017-12-20 17:06:18,1821p
8542CR,packageDone,2017-12-20 17:14:18,8401p
8553CR,collector,2017-12-20 17:18:18,9689p
8555CR,extraCheck,2017-12-20 17:22:18,2776p
8558CR,packageDone,2017-12-20 17:34:18,2776p
8564CR,extraCheck,2017-12-20 17:45:18,4744p
8573CR,packageDone,2017-12-20 17:53:18,4744p
8577CR,extraCheck,2017-12-20 18:00:18,6923p
8584CR,collector,2017-12-20 18:02:18,2139p
8590CR,collector,2017-12-20 18:08:18,578p
8585CR,packageDone,2017-12-20 18:11:18,6923p
8599CR,packageDone,2017-12-20 18:17:18,8658p
8607CR,collector,2017-12-20 18:31:18,388p
8617CR,collector,2017-12-20 18:39:18,9886p
8620CR,extraCheck,2017-12-20 18:41:18,6110p
8623CR,packageDone,2017-12-20 18:56:18,6110p
8637CR,extraCheck,2017-12-20 19:01:18,3914p
8639CR,collector,2017-12-20 19:03:18,2927p
8640CR,packageDone,2017-12-20 19:13:18,3914p
8650CR,collector,2017-12-20 19:18:18,9596p
8653CR,collector,2017-12-20 19:20:18,6121p
8651CR,extraCheck,2017-12-20 19:22:18,9685p
8661CR,packageDone,2017-12-20 19:29:18,9685p
8666CR,extraCheck,2017-12-20 19:33:18,3893p
8667CR,packageDone,2017-12-20 19:46:18,3893p
8685CR,collector,2017-12-20 19:56:18,4450p
8691CR,packageDone,2017-12-20 20:08:18,735p
8709CR,collector,2017-12-20 20:26:18,4568p
8721CR,collector,2017-12-20 20:33:18,6840p
8717CR,extraCheck,2017-12-20 20:36:18,2103p
8728CR,collector,2017-12-20 20:39:18,2386p
8729CR,packageDone,2017-12-20 20:41:18,2103p
8735CR,packageDone,2017-12-20 20:55:18,2022p
8747CR,collector,2017-12-20 20:56:18,5593p
8751CR,extraCheck,2017-12-20 21:05:18,803p
8762CR,packageDone,2017-12-20 21:09:18,803p
8771CR,collector,2017-12-20 21:20:18,2938p
8768CR,packageDone,2017-12-20 21:22:18,289p
8781CR,collector,2017-12-20 21:25:18,21p
8785CR,extraCheck,2017-12-20 21:28:18,8569p
8790CR,collector,2017-12-20 21:32:18,1146p
8788CR,packageDone,2017-12-20 21:42:18,8569p
8808CR,collector,2017-12-20 21:51:18,9333p
8801CR,packageDone,2017-12-20 21:57:18,6965p
8814CR,packageDone,2017-12-20 22:07:18,4871p
8824CR,collector,2017-12-20 22:16:18,4224p
8835CR,extraCheck,2017-12-20 22:24:18,5721p
8837CR,packageDone,2017-12-20 22:33:18,5721p
8846CR,collector,2017-12-20 22:36:18,3252p
8848CR,extraCheck,2017-12-20 22:41:18,8070p
8856CR,collector,2017-12-20 22:42:18,1545p
8855CR,collector,2017-12-20 22:45:18,9287p
8857CR,packageDone,2017-12-20 22:55:18,8070p
8869CR,collector,2017-12-20 22:56:18,1253p
8874CR,extraCheck,2017-12-20 23:07:18,8311p
8878CR,packageDone,2017-12-20 23:16:18,8311p
8881CR,extraCheck,2017-12-20 23:21:18,3862p
8888CR,collector,2017-12-20 23:22:18,411p
8889CR,packageDone,2017-12-20 23:24:18,3862p
8897CR,extraCheck,2017-12-20 23:29:18,4978p
8899CR,packageDone,2017-12-20 23:42:18,4978p
8913CR,extraCheck,2017-12-20 23:48:18,2074p
8921CR,collector,2017-12-20 23:55:18,2234p
8917CR,packageDone,2017-12-21 00:02:18,2074p
8930CR,collector,2017-12-21 00:04:18,6502p
8938CR,collector,2017-12-21 00:09:18,2467p
8944CR,extraCheck,2017-12-21 00:19:18,7889p
8948CR,collector,2017-12-21 00:28:18,6344p
8946CR,packageDone,2017-12-21 00:31:18,7889p
8956CR,extraCheck,2017-12-21 00:36:18,6634p
8960CR,packageDone,2017-12-21 00:47:18,6634p
8966CR,extraCheck,2017-12-21 00:53:18,1176p
8968CR,packageDone,2017-12-21 00:58:18,1176p
8974CR,extraCheck,2017-12-21 01:03:18,8687p
8976CR,packageDone,2017-12-21 01:08:18,8687p
9008CR,collector,2017-12-21 02:01:18,575p
9016CR,collector,2017-12-21 02:05:18,4257p
9010CR,packageDone,2017-12-21 02:06:18,857p
9026CR,collector,2017-12-21 02:13:18,5201p
9027CR,extraCheck,2017-12-21 02:19:18,1600p
9035CR,packageDone,2017-12-21 02:23:18,1600p
9037CR,collector,2017-12-21 02:24:18,1774p
9041CR,extraCheck,2017-12-21 02:27:18,4148p
9044CR,packageDone,2017-12-21 02:30:18,4148p
9054CR,extraCheck,2017-12-21 02:42:18,2938p
9057CR,packageDone,2017-12-21 02:45:18,2938p
9063CR,packageDone,2017-12-21 02:57:18,2539p
9077CR,collector,2017-12-21 03:01:18,3026p
9079CR,extraCheck,2017-12-21 03:08:18,6121p
9086CR,packageDone,2017-12-21 03:16:18,6121p
9099CR,collector,2017-12-21 03:24:18,577p
9100CR,collector,2017-12-21 03:25:18,9605p
9094CR,extraCheck,2017-12-21 03:27:18,6725p
9110CR,collector,2017-12-21 03:36:18,5796p
9105CR,packageDone,2017-12-21 03:41:18,6725p
9117CR,extraCheck,2017-12-21 03:52:18,5105p
9122CR,collector,2017-12-21 03:59:18,5542p
9119CR,packageDone,2017-12-21 04:05:18,5105p
9131CR,extraCheck,2017-12-21 04:14:18,8508p
9132CR,packageDone,2017-12-21 04:23:18,8508p
9137CR,extraCheck,2017-12-21 04:31:18,3701p
9141CR,packageDone,2017-12-21 04:38:18,3701p
9147CR,extraCheck,2017-12-21 04:45:18,629p
9155CR,collector,2017-12-21 04:51:18,7145p
9162CR,collector,2017-12-21 04:56:18,3369p
9150CR,packageDone,2017-12-21 04:58:18,629p
9167CR,packageDone,2017-12-21 05:04:18,7456p
9185CR,collector,2017-12-21 05:29:18,4726p
9189CR,collector,2017-12-21 05:32:18,7194p
9205CR,collector,2017-12-21 05:44:18,7910p
9210CR,collector,2017-12-21 05:46:18,8643p
9207CR,extraCheck,2017-12-21 05:48:18,4421p
9218CR,collector,2017-12-21 05:51:18,9205p
9214CR,packageDone,2017-12-21 05:58:18,4421p
9224CR,extraCheck,2017-12-21 06:06:18,6672p
9227CR,packageDone,2017-12-21 06:20:18,6672p
9231CR,extraCheck,2017-12-21 06:29:18,7026p
9238CR,packageDone,2017-12-21 06:33:18,7026p
9244CR,collector,2017-12-21 06:43:18,1540p
9256CR,extraCheck,2017-12-21 06:59:18,8058p
9262CR,collector,2017-12-21 07:00:18,1425p
9263CR,packageDone,2017-12-21 07:05:18,8058p
9276CR,collector,2017-12-21 07:13:18,4247p
9272CR,extraCheck,2017-12-21 07:16:18,353p
9279CR,packageDone,2017-12-21 07:31:18,353p
9286CR,collector,2017-12-21 07:34:18,3433p
9288CR,extraCheck,2017-12-21 07:41:18,5305p
9295CR,packageDone,2017-12-21 07:45:18,5305p
9297CR,collector,2017-12-21 07:46:18,7234p
9303CR,extraCheck,2017-12-21 07:57:18,8905p
9309CR,packageDone,2017-12-21 08:01:18,8905p
9315CR,extraCheck,2017-12-21 08:13:18,8804p
9330CR,collector,2017-12-21 08:19:18,3332p
9326CR,packageDone,2017-12-21 08:22:18,8804p
9339CR,collector,2017-12-21 08:29:18,8659p
9336CR,packageDone,2017-12-21 08:34:18,7718p
9346CR,extraCheck,2017-12-21 08:41:18,5984p
9352CR,collector,2017-12-21 08:45:18,822p
9351CR,packageDone,2017-12-21 08:48:18,5984p
9359CR,extraCheck,2017-12-21 08:59:18,2642p
9363CR,packageDone,2017-12-21 09:04:18,2642p
9372CR,extraCheck,2017-12-21 09:21:18,8484p
9376CR,collector,2017-12-21 09:21:18,5725p
9380CR,collector,2017-12-21 09:25:18,3664p
9384CR,packageDone,2017-12-21 09:28:18,8484p
9397CR,collector,2017-12-21 09:38:18,3645p
9391CR,extraCheck,2017-12-21 09:41:18,8631p
9402CR,packageDone,2017-12-21 09:46:18,8631p
9407CR,extraCheck,2017-12-21 09:54:18,5675p
9410CR,packageDone,2017-12-21 10:04:18,5675p
9416CR,collector,2017-12-21 10:09:18,6483p
9413CR,packageDone,2017-12-21 10:10:18,2858p
9428CR,extraCheck,2017-12-21 10:21:18,5848p
9430CR,packageDone,2017-12-21 10:33:18,5848p
9436CR,collector,2017-12-21 10:33:18,5441p
9452CR,packageDone,2017-12-21 10:56:18,6353p
9457CR,collector,2017-12-21 10:56:18,8062p
9464CR,extraCheck,2017-12-21 11:00:18,8513p
9478CR,collector,2017-12-21 11:13:18,574p
9468CR,packageDone,2017-12-21 11:13:18,8513p
9480CR,collector,2017-12-21 11:17:18,7200p
9484CR,packageDone,2017-12-21 11:29:18,8234p
9503CR,collector,2017-12-21 11:36:18,1945p
9500CR,extraCheck,2017-12-21 11:40:18,3098p
9508CR,packageDone,2017-12-21 11:44:18,3098p
9515CR,collector,2017-12-21 11:48:18,9404p
9517CR,extraCheck,2017-12-21 11:54:18,5979p
9524CR,packageDone,2017-12-21 11:59:18,5979p
9530CR,collector,2017-12-21 12:04:18,4513p
9528CR,extraCheck,2017-12-21 12:10:18,1452p
9541CR,collector,2017-12-21 12:19:18,7257p
9539CR,packageDone,2017-12-21 12:24:18,1452p
9553CR,extraCheck,2017-12-21 12:27:18,4833p
9558CR,collector,2017-12-21 12:37:18,9273p
9555CR,packageDone,2017-12-21 12:40:18,4833p
9565CR,packageDone,2017-12-21 12:55:18,8372p
9575CR,extraCheck,2017-12-21 13:00:18,8339p
9581CR,packageDone,2017-12-21 13:06:18,8339p
9589CR,extraCheck,2017-12-21 13:13:18,4513p
9588CR,collector,2017-12-21 13:17:18,6172p
9598CR,collector,2017-12-21 13:19:18,1796p
9599CR,packageDone,2017-12-21 13:27:18,4513p
9616CR,collector,2017-12-21 13:38:18,6638p
9610CR,packageDone,2017-12-21 13:41:18,1945p
9622CR,collector,2017-12-21 13:45:18,6555p
9626CR,extraCheck,2017-12-21 13:47:18,8062p
9629CR,packageDone,2017-12-21 13:55:18,8062p
9634CR,extraCheck,2017-12-21 14:03:18,9558p
9638CR,packageDone,2017-12-21 14:16:18,9558p
9642CR,collector,2017-12-21 14:18:18,2799p
9652CR,extraCheck,2017-12-21 14:36:18,3368p
9654CR,packageDone,2017-12-21 14:41:18,3368p
9660CR,extraCheck,2017-12-21 14:46:18,8764p
9664CR,collector,2017-12-21 14:50:18,4190p
9665CR,packageDone,2017-12-21 15:01:18,8764p
9687CR,extraCheck,2017-12-21 15:16:18,4646p
9688CR,packageDone,2017-12-21 15:29:18,4646p
9698CR,collector,2017-12-21 15:30:18,7288p
9705CR,extraCheck,2017-12-21 15:34:18,4464p
9711CR,collector,2017-12-21 15:46:18,1960p
9717CR,collector,2017-12-21 15:48:18,3733p
9708CR,packageDone,2017-12-21 15:50:18,4464p
9716CR,collector,2017-12-21 15:50:18,6511p
9727CR,extraCheck,2017-12-21 15:59:18,2032p
9732CR,packageDone,2017-12-21 16:05:18,2032p
9738CR,extraCheck,2017-12-21 16:18:18,4814p
9743CR,packageDone,2017-12-21 16:28:18,4814p
9752CR,packageDone,2017-12-21 16:36:18,1028p
9758CR,extraCheck,2017-12-21 16:42:18,4823p
9761CR,collector,2017-12-21 16:43:18,856p
9762CR,packageDone,2017-12-21 16:48:18,4823p
9769CR,collector,2017-12-21 16:51:18,3536p
9775CR,extraCheck,2017-12-21 16:52:18,3096p
9786CR,collector,2017-12-21 17:05:18,4234p
9778CR,packageDone,2017-12-21 17:07:18,3096p
9795CR,extraCheck,2017-12-21 17:11:18,7348p
9803CR,collector,2017-12-21 17:21:18,5732p
9799CR,packageDone,2017-12-21 17:26:18,7348p
9812CR,extraCheck,2017-12-21 17:36:18,6861p
9820CR,collector,2017-12-21 17:40:18,7299p
9822CR,packageDone,2017-12-21 17:43:18,6861p
9828CR,collector,2017-12-21 17:49:18,8489p
9832CR,extraCheck,2017-12-21 17:50:18,3380p
9834CR,collector,2017-12-21 17:52:18,641p
9837CR,packageDone,2017-12-21 17:55:18,3380p
9846CR,extraCheck,2017-12-21 18:01:18,5314p
9847CR,packageDone,2017-12-21 18:07:18,5314p
9851CR,extraCheck,2017-12-21 18:13:18,5975p
9855CR,packageDone,2017-12-21 18:19:18,5975p
9864CR,packageDone,2017-12-21 18:27:18,6014p
9873CR,extraCheck,2017-12-21 18:41:18,3866p
9877CR,collector,2017-12-21 18:42:18,3781p
9890CR,collector,2017-12-21 18:49:18,3478p
9884CR,packageDone,2017-12-21 18:51:18,3866p
9900CR,extraCheck,2017-12-21 18:55:18,5312p
9905CR,collector,2017-12-21 19:05:18,9436p
9901CR,packageDone,2017-12-21 19:10:18,5312p
9917CR,packageDone,2017-12-21 19:25:18,9104p
9926CR,collector,2017-12-21 19:26:18,9884p
9930CR,collector,2017-12-21 19:30:18,5868p
9933CR,extraCheck,2017-12-21 19:33:18,4617p
9940CR,collector,2017-12-21 19:35:18,2468p
9942CR,packageDone,2017-12-21 19:46:18,4617p
9954CR,extraCheck,2017-12-21 19:54:18,95p
9958CR,packageDone,2017-12-21 20:03:18,95p
9967CR,collector,2017-12-21 20:11:18,6011p
9964CR,extraCheck,2017-12-21 20:15:18,1821p
9976CR,collector,2017-12-21 20:19:18,9781p
9974CR,packageDone,2017-12-21 20:26:18,1821p
9986CR,extraCheck,2017-12-21 20:32:18,9689p
9987CR,packageDone,2017-12-21 20:47:18,9689p
9997CR,extraCheck,2017-12-21 20:57:18,2139p
10007CR,collector,2017-12-21 21:02:18,321p
10005CR,packageDone,2017-12-21 21:12:18,2139p
10022CR,extraCheck,2017-12-21 21:17:18,578p
10026CR,collector,2017-12-21 21:20:18,1397p
10035CR,collector,2017-12-21 21:26:18,6295p
10028CR,packageDone,2017-12-21 21:30:18,578p
10041CR,collector,2017-12-21 21:34:18,9653p
10048CR,collector,2017-12-21 21:38:18,5458p
10049CR,extraCheck,2017-12-21 21:41:18,388p
10055CR,packageDone,2017-12-21 21:44:18,388p
10061CR,extraCheck,2017-12-21 21:53:18,9886p
10065CR,packageDone,2017-12-21 22:00:18,9886p
10075CR,extraCheck,2017-12-21 22:05:18,2927p
10081CR,packageDone,2017-12-21 22:10:18,2927p
10086CR,collector,2017-12-21 22:13:18,3307p
10093CR,extraCheck,2017-12-21 22:17:18,9596p
10100CR,collector,2017-12-21 22:19:18,5749p
10103CR,collector,2017-12-21 22:20:18,9840p
10102CR,packageDone,2017-12-21 22:22:18,9596p
10115CR,collector,2017-12-21 22:27:18,7009p
10116CR,extraCheck,2017-12-21 22:29:18,4450p
10121CR,packageDone,2017-12-21 22:42:18,4450p
10134CR,collector,2017-12-21 22:47:18,160p
10135CR,extraCheck,2017-12-21 22:54:18,4568p
10150CR,collector,2017-12-21 23:01:18,2553p
10152CR,collector,2017-12-21 23:02:18,6302p
10146CR,packageDone,2017-12-21 23:07:18,4568p
10162CR,packageDone,2017-12-21 23:18:18,6840p
10172CR,collector,2017-12-21 23:27:18,1751p
10180CR,collector,2017-12-21 23:44:18,6460p
10183CR,extraCheck,2017-12-21 23:46:18,2386p
10186CR,packageDone,2017-12-21 23:49:18,2386p
10190CR,extraCheck,2017-12-21 23:58:18,5593p
10194CR,packageDone,2017-12-22 00:04:18,5593p
10200CR,extraCheck,2017-12-22 00:06:18,21p
10206CR,collector,2017-12-22 00:20:18,155p
10209CR,extraCheck,2017-12-22 00:22:18,1146p
10211CR,packageDone,2017-12-22 00:36:18,1146p
10219CR,extraCheck,2017-12-22 00:39:18,9333p
10226CR,collector,2017-12-22 00:50:18,5469p
10220CR,packageDone,2017-12-22 00:53:18,9333p
10233CR,extraCheck,2017-12-22 00:58:18,4224p
10237CR,packageDone,2017-12-22 01:12:18,4224p
10248CR,packageDone,2017-12-22 01:21:18,3252p
10254CR,collector,2017-12-22 01:25:18,4081p
10258CR,collector,2017-12-22 01:26:18,526p
10259CR,extraCheck,2017-12-22 01:31:18,1545p
10264CR,packageDone,2017-12-22 01:38:18,1545p
10277CR,collector,2017-12-22 01:45:18,7157p
10278CR,extraCheck,2017-12-22 01:48:18,9287p
10287CR,packageDone,2017-12-22 01:52:18,9287p
10293CR,extraCheck,2017-12-22 01:55:18,1253p
10295CR,packageDone,2017-12-22 02:02:18,1253p
10303CR,collector,2017-12-22 02:07:18,1499p
10304CR,extraCheck,2017-12-22 02:09:18,411p
10315CR,collector,2017-12-22 02:15:18,1188p
10309CR,packageDone,2017-12-22 02:16:18,411p
10322CR,packageDone,2017-12-22 02:32:18,2234p
10331CR,extraCheck,2017-12-22 02:36:18,6502p
10337CR,collector,2017-12-22 02:39:18,9014p
10343CR,collector,2017-12-22 02:49:18,5219p
10335CR,packageDone,2017-12-22 02:51:18,6502p
10353CR,extraCheck,2017-12-22 02:54:18,2467p
10358CR,collector,2017-12-22 03:03:18,4214p
10355CR,packageDone,2017-12-22 03:05:18,2467p
10367CR,packageDone,2017-12-22 03:12:18,6344p
10380CR,collector,2017-12-22 03:28:18,3619p
10392CR,collector,2017-12-22 03:45:18,960p
10397CR,packageDone,2017-12-22 03:57:18,575p
10403CR,extraCheck,2017-12-22 04:06:18,4257p
10408CR,collector,2017-12-22 04:11:18,3294p
10406CR,packageDone,2017-12-22 04:18:18,4257p
10419CR,extraCheck,2017-12-22 04:23:18,5201p
10423CR,packageDone,2017-12-22 04:27:18,5201p
10432CR,collector,2017-12-22 04:36:18,9197p
10447CR,extraCheck,2017-12-22 04:52:18,1774p
10453CR,collector,2017-12-22 04:55:18,3247p
10454CR,collector,2017-12-22 04:57:18,3887p
10452CR,packageDone,2017-12-22 05:06:18,1774p
10464CR,collector,2017-12-22 05:10:18,8281p
10465CR,extraCheck,2017-12-22 05:15:18,2553p
10473CR,packageDone,2017-12-22 05:30:18,2553p
10481CR,extraCheck,2017-12-22 05:42:18,3026p
10491CR,collector,2017-12-22 05:54:18,7019p
10486CR,packageDone,2017-12-22 05:55:18,3026p
10502CR,collector,2017-12-22 06:04:18,227p
10511CR,collector,2017-12-22 06:13:18,1907p
10507CR,packageDone,2017-12-22 06:16:18,577p
10526CR,extraCheck,2017-12-22 06:37:18,5796p
10527CR,packageDone,2017-12-22 06:50:18,5796p
10539CR,extraCheck,2017-12-22 06:57:18,9653p
10546CR,collector,2017-12-22 07:00:18,6711p
10548CR,collector,2017-12-22 07:01:18,9673p
10547CR,packageDone,2017-12-22 07:05:18,9653p
10561CR,extraCheck,2017-12-22 07:14:18,5542p
10563CR,collector,2017-12-22 07:15:18,2791p
10566CR,packageDone,2017-12-22 07:27:18,5542p
10580CR,collector,2017-12-22 07:30:18,1648p
10584CR,extraCheck,2017-12-22 07:32:18,7145p
10591CR,collector,2017-12-22 07:42:18,3572p
10595CR,collector,2017-12-22 07:44:18,6960p
10586CR,packageDone,2017-12-22 07:46:18,7145p
10603CR,packageDone,2017-12-22 07:51:18,3369p
10611CR,extraCheck,2017-12-22 08:14:18,4726p
10621CR,packageDone,2017-12-22 08:19:18,4726p
10626CR,extraCheck,2017-12-22 08:30:18,7194p
10642CR,collector,2017-12-22 08:36:18,3260p
10636CR,packageDone,2017-12-22 08:39:18,7194p
10654CR,collector,2017-12-22 08:43:18,1652p
10656CR,extraCheck,2017-12-22 08:49:18,7910p
10664CR,collector,2017-12-22 08:51:18,7236p
10667CR,collector,2017-12-22 08:55:18,9108p
10665CR,packageDone,2017-12-22 09:03:18,7910p
10688CR,collector,2017-12-22 09:10:18,8760p
10680CR,packageDone,2017-12-22 09:18:18,8643p
10695CR,collector,2017-12-22 09:19:18,6474p
10701CR,extraCheck,2017-12-22 09:24:18,9205p
10705CR,packageDone,2017-12-22 09:34:18,9205p
10717CR,collector,2017-12-22 09:42:18,4503p
10716CR,collector,2017-12-22 09:44:18,8210p
10712CR,extraCheck,2017-12-22 09:47:18,6511p
10726CR,packageDone,2017-12-22 09:51:18,6511p
10733CR,packageDone,2017-12-22 10:06:18,1540p
10742CR,extraCheck,2017-12-22 10:15:18,1425p
10750CR,collector,2017-12-22 10:22:18,9181p
10752CR,collector,2017-12-22 10:23:18,9780p
10747CR,packageDone,2017-12-22 10:29:18,1425p
10761CR,extraCheck,2017-12-22 10:33:18,4247p
10768CR,collector,2017-12-22 10:38:18,4212p
10765CR,packageDone,2017-12-22 10:47:18,4247p
10776CR,extraCheck,2017-12-22 10:51:18,3433p
10781CR,packageDone,2017-12-22 10:56:18,3433p
10786CR,packageDone,2017-12-22 11:01:18,7234p
10792CR,extraCheck,2017-12-22 11:11:18,3332p
10801CR,collector,2017-12-22 11:13:18,770p
10802CR,packageDone,2017-12-22 11:24:18,3332p
10818CR,extraCheck,2017-12-22 11:27:18,8659p
10823CR,collector,2017-12-22 11:30:18,9818p
10830CR,collector,2017-12-22 11:34:18,2354p
10832CR,collector,2017-12-22 11:35:18,2091p
10821CR,packageDone,2017-12-22 11:41:18,8659p
10846CR,extraCheck,2017-12-22 11:55:18,822p
10850CR,packageDone,2017-12-22 12:00:18,822p
10856CR,extraCheck,2017-12-22 12:06:18,5725p
10860CR,collector,2017-12-22 12:06:18,3095p
10862CR,collector,2017-12-22 12:08:18,3514p
10863CR,packageDone,2017-12-22 12:19:18,5725p
10876CR,extraCheck,2017-12-22 12:21:18,3664p
10878CR,packageDone,2017-12-22 12:25:18,3664p
10887CR,collector,2017-12-22 12:37:18,937p
10901CR,collector,2017-12-22 12:51:18,669p
10915CR,collector,2017-12-22 13:05:18,5921p
10911CR,extraCheck,2017-12-22 13:08:18,6483p
10918CR,packageDone,2017-12-22 13:11:18,6483p
10921CR,extraCheck,2017-12-22 13:15:18,5441p
10928CR,collector,2017-12-22 13:20:18,326p
10925CR,packageDone,2017-12-22 13:26:18,5441p
10936CR,extraCheck,2017-12-22 13:32:18,574p
10940CR,packageDone,2017-12-22 13:36:18,574p
10947CR,packageDone,2017-12-22 13:46:18,7200p
10961CR,collector,2017-12-22 13:51:18,7327p
10956CR,extraCheck,2017-12-22 13:53:18,9404p
10968CR,collector,2017-12-22 13:59:18,3428p
10964CR,packageDone,2017-12-22 14:04:18,9404p
10983CR,packageDone,2017-12-22 14:21:18,7257p
10993CR,collector,2017-12-22 14:24:18,2332p
11006CR,extraCheck,2017-12-22 14:33:18,9273p
11011CR,collector,2017-12-22 14:35:18,4066p
11020CR,collector,2017-12-22 14:38:18,8397p
11021CR,collector,2017-12-22 14:42:18,9246p
11019CR,collector,2017-12-22 14:42:18,4834p
11016CR,packageDone,2017-12-22 14:47:18,9273p
11042CR,collector,2017-12-22 14:57:18,9478p
11038CR,extraCheck,2017-12-22 14:59:18,8397p
11047CR,packageDone,2017-12-22 15:06:18,8397p
11056CR,extraCheck,2017-12-22 15:13:18,6172p
11057CR,packageDone,2017-12-22 15:24:18,6172p
11061CR,collector,2017-12-22 15:25:18,9586p
11070CR,extraCheck,2017-12-22 15:33:18,1796p
11073CR,packageDone,2017-12-22 15:37:18,1796p
11081CR,extraCheck,2017-12-22 15:44:18,6638p
11086CR,collector,2017-12-22 15:45:18,4841p
11093CR,collector,2017-12-22 15:59:18,4738p
11087CR,packageDone,2017-12-22 15:59:18,6638p
11100CR,collector,2017-12-22 16:06:18,7023p
11102CR,extraCheck,2017-12-22 16:12:18,6555p
11108CR,packageDone,2017-12-22 16:19:18,6555p
11112CR,extraCheck,2017-12-22 16:24:18,937p
11113CR,packageDone,2017-12-22 16:37:18,937p
11120CR,extraCheck,2017-12-22 16:43:18,2799p
11125CR,packageDone,2017-12-22 16:57:18,2799p
11129CR,collector,2017-12-22 16:57:18,1064p
11135CR,collector,2017-12-22 16:58:18,6299p
11141CR,extraCheck,2017-12-22 17:08:18,4190p
11152CR,collector,2017-12-22 17:17:18,5100p
11147CR,packageDone,2017-12-22 17:20:18,4190p
11161CR,collector,2017-12-22 17:24:18,3183p
11162CR,extraCheck,2017-12-22 17:27:18,7288p
11165CR,packageDone,2017-12-22 17:31:18,7288p
11168CR,extraCheck,2017-12-22 17:34:18,1960p
11170CR,packageDone,2017-12-22 17:49:18,1960p
11175CR,extraCheck,2017-12-22 17:51:18,3733p
11177CR,packageDone,2017-12-22 18:05:18,3733p
11187CR,extraCheck,2017-12-22 18:11:18,4503p
11194CR,packageDone,2017-12-22 18:20:18,4503p
11207CR,collector,2017-12-22 18:28:18,2549p
11215CR,collector,2017-12-22 18:33:18,2666p
11224CR,collector,2017-12-22 18:42:18,9773p
11232CR,extraCheck,2017-12-22 18:52:18,9108p
11237CR,collector,2017-12-22 18:52:18,1346p
11239CR,packageDone,2017-12-22 18:57:18,9108p
11249CR,extraCheck,2017-12-22 19:00:18,856p
11255CR,collector,2017-12-22 19:06:18,4150p
11265CR,collector,2017-12-22 19:12:18,7310p
11251CR,packageDone,2017-12-22 19:13:18,856p
11278CR,collector,2017-12-22 19:23:18,767p
11271CR,extraCheck,2017-12-22 19:24:18,3536p
11282CR,packageDone,2017-12-22 19:27:18,3536p
11294CR,collector,2017-12-22 19:33:18,5173p
11290CR,extraCheck,2017-12-22 19:35:18,4234p
