Product,Price,Shelf,ExtraCheck
2185,27.84,362,true
2220,45.79,362,true
2247,87.82,362,true
2304,24.64,362,true
2728,37.61,362,true
3304,53.58,362,true
4395,25.91,362,true
5295,81.91,362,true
6112,67.42,362,true
6773,45.28,362,true
6788,84.33,362,true
7238,89.82,362,true
7278,93.18,362,true
7290,41.17,362,true
7349,62.66,362,true
7637,92.12,362,true
7801,92.22,362,true
7846,68.67,362,true
8024,80.44,362,true
8534,80.01,257,false
557,81.48,426,true
1499,55.4,426,true
1586,56.97,426,true
1595,80.55,426,true
1613,33.43,426,true
1784,31.86,426,true
2855,72.93,426,true
3544,36.39,426,true
3983,23.93,426,true
4305,82.33,426,true
4939,67.97,426,true
6130,79.64,426,true
6848,90.61,426,true
6944,57.14,426,true
7592,39.59,426,true
7673,60.61,426,true
8362,30.99,426,true
8496,50.59,426,true
8512,32.66,426,true
8680,54.75,426,true
673,42.09,101,true
1307,93.45,101,true
1361,76.74,101,true
1755,87.51,101,true
2036,63.78,101,true
2583,96.58,101,true
2800,87.2,101,true
3427,39.36,101,true
4107,45.03,101,true
4207,46.83,101,true
5086,85.72,101,true
5342,80.81,101,true
6700,86.54,101,true
7653,52.98,101,true
7773,65.45,101,true
8434,30.19,101,true
8522,61.35,101,true
8552,66.63,101,true
8625,65.01,101,true
8674,59.16,101,true
1152,70.17,222,true
1224,70.35,222,true
1761,70.64,222,true
1801,43.12,222,true
2111,46.32,222,true
2136,75.35,222,true
2168,27.37,222,true
2509,70.46,222,true
2593,36.62,222,true
2675,36.8,222,true
2933,88.28,222,true
2979,54.62,222,true
3033,49.06,222,true
3881,99.2,222,true
5952,49.44,222,true
6009,64.26,222,true
6132,36.99,222,true
6198,75.25,222,true
6839,40.5,222,true
7845,81.31,222,true
1431,52.84,181,true
1720,45.23,181,true
1841,23.85,181,true
2134,70.33,181,true
2386,95.56,181,true
2693,75.3,181,true
3412,21.86,181,true
4067,83.97,181,true
4658,60.84,181,true
4808,42.68,181,true
5468,78.59,181,true
5637,52.9,181,true
6245,25.29,181,true
7118,51.46,181,true
8748,81.15,181,true
9312,81.16,181,true
9330,62.02,181,true
9473,46.54,181,true
9635,43.03,181,true
9917,58.88,181,true
167,71.17,316,true
959,51.16,316,true
1072,64.1,316,true
1930,66.92,316,true
2432,23.43,316,true
2682,59.96,316,true
2881,26.49,316,true
3056,41.78,316,true
3813,56.06,316,true
4060,61.26,316,true
4132,67.12,316,true
4618,22.74,316,true
5211,51.5,316,true
5526,20.07,316,true
5596,53.75,316,true
5659,74.14,316,true
6120,25.69,316,true
6897,93.05,316,true
7022,90.6,316,true
7515,20.84,316,true
67,68.29,100,true
444,37.63,100,true
932,22.19,100,true
1107,62.43,100,true
2004,88.29,100,true
2387,54.49,100,true
2540,31.35,100,true
2857,75.42,100,true
3801,72.36,100,true
5510,77.03,100,true
5630,33.1,100,true
6248,69.55,100,true
6437,49.21,100,true
6846,98.35,100,true
7041,86.89,100,true
7125,77.67,100,true
7196,60.12,100,true
7970,90.55,100,true
8188,55.21,100,true
9005,57.01,100,true
2981,24.19,228,false
270,64.92,249,true
409,63.08,249,true
1153,23.84,249,true
1679,90.57,249,true
2956,20.12,249,true
3114,61.92,249,true
3203,77.7,249,true
3458,86.08,249,true
3471,79.26,249,true
3757,59.09,249,true
4581,82.07,249,true
5189,72.43,249,true
6388,71.69,249,true
6692,94.04,249,true
6851,23.35,249,true
7679,67.05,249,true
7684,45.05,249,true
7982,74.19,249,true
8077,70.55,249,true
8227,93.38,249,true
2529,88.42,65,false
690,49.44,329,true
838,91.15,329,true
910,75.83,329,true
1233,78.5,329,true
1290,92.87,329,true
1636,26.59,329,true
1769,82.13,329,true
1799,85.22,329,true
2262,53.34,329,true
2279,30.87,329,true
2602,92.45,329,true
3311,20.44,329,true
3579,40.19,329,true
3795,60.51,329,true
3816,32.16,329,true
4513,66.6,329,true
4832,23.94,329,true
5163,82.81,329,true
5822,88.12,329,true
6161,97.64,329,true
146,99.89,192,true
300,83.82,192,true
773,51.81,192,true
1232,56.58,192,true
1376,55.46,192,true
2011,65.13,192,true
3129,60.71,192,true
3243,78.7,192,true
3246,52.27,192,true
4473,51.71,192,true
4474,21.49,192,true
4606,37.27,192,true
4955,37.66,192,true
6001,31.17,192,true
6379,34.78,192,true
6703,85.76,192,true
7025,38.6,192,true
7119,60.63,192,true
7562,39.21,192,true
8761,35.17,192,true
359,50.56,153,true
1131,98.07,153,true
1542,92.51,153,true
2623,68.74,153,true
3581,34.2,153,true
4047,68.89,153,true
4258,87.13,153,true
4834,37.9,153,true
5988,47.86,153,true
6028,32.87,153,true
6172,80.46,153,true
6202,47.53,153,true
6289,76.78,153,true
7005,35.52,153,true
7462,51.91,153,true
8225,73.69,153,true
8378,31.74,153,true
9234,96.78,153,true
9340,97.66,153,true
1547,60.52,453,true
1555,52.03,453,true
2372,21.41,453,true
3231,52.79,453,true
3419,82.1,453,true
3534,79.36,453,true
4223,95.94,453,true
4266,65.93,453,true
4726,70.93,453,true
4837,90.55,453,true
5684,67.96,453,true
6064,48.37,453,true
6815,75.36,453,true
8184,64.16,453,true
8376,24.88,453,true
8615,53.44,453,true
8678,37.84,453,true
9147,86.25,453,true
9258,42.57,453,true
9560,87.23,453,true
368,32.39,202,true
460,68.93,202,true
1918,56.46,202,true
2859,54.47,202,true
2908,92.31,202,true
3027,62.83,202,true
3175,25.29,202,true
3871,99.29,202,true
4546,82.85,202,true
4676,91.53,202,true
4826,24.87,202,true
6237,41.53,202,true
8382,58.27,202,true
8620,20.6,202,true
8925,62.9,202,true
9016,28.16,202,true
9084,51.25,202,true
9278,84.67,202,true
9528,59.51,202,true
9531,26.65,202,true
537,74.43,428,true
701,82.22,428,true
801,43.23,428,true
1247,84.69,428,true
2596,75.53,428,true
2672,40.47,428,true
3188,96.5,428,true
4180,35.9,428,true
4725,50.43,428,true
4796,89.69,428,true
4924,82.0,428,true
6961,54.12,428,true
7049,87.94,428,true
8185,25.14,428,true
9301,92.58,428,true
9306,47.06,428,true
9353,75.42,428,true
9397,47.51,428,true
9526,47.5,428,true
9614,47.57,428,true
767,24.21,485,true
1498,26.82,485,true
1980,75.29,485,true
2089,80.45,485,true
2129,87.13,485,true
3226,30.25,485,true
3447,83.03,485,true
3643,32.83,485,true
3927,47.59,485,true
4087,20.86,485,true
4234,41.39,485,true
6784,95.1,485,true
6841,82.51,485,true
7605,34.46,485,true
7672,29.05,485,true
8057,94.15,485,true
8744,81.89,485,true
8913,34.66,485,true
9010,31.15,485,true
9246,68.22,485,true
194,36.96,322,true
229,50.3,322,true
255,87.24,322,true
641,65.59,322,true
1118,80.07,322,true
1409,48.31,322,true
2844,40.73,322,true
2845,45.22,322,true
2948,33.26,322,true
3269,35.51,322,true
4110,25.91,322,true
4240,43.56,322,true
4300,74.24,322,true
4442,89.2,322,true
4492,75.0,322,true
5801,30.16,322,true
5928,56.91,322,true
5995,34.85,322,true
6143,66.47,322,true
7128,89.06,322,true
1083,79.01,293,true
1168,64.62,293,true
1792,80.5,293,true
1823,50.5,293,true
2070,62.23,293,true
2116,32.41,293,true
2716,32.59,293,true
3250,39.11,293,true
3843,43.86,293,true
3868,79.45,293,true
5159,53.91,293,true
5766,91.59,293,true
6047,88.7,293,true
7563,36.56,293,true
7675,45.22,293,true
8309,32.48,293,true
9282,31.84,293,true
9320,35.95,293,true
9721,48.74,293,true
9874,39.77,293,true
1460,69.76,175,false
171,36.83,247,true
742,89.72,247,true
1637,73.38,247,true
1726,44.01,247,true
1899,26.43,247,true
2100,21.48,247,true
2174,36.73,247,true
2181,27.0,247,true
3815,61.79,247,true
4490,81.72,247,true
4544,67.79,247,true
5005,30.17,247,true
5347,68.98,247,true
6174,67.34,247,true
7510,85.91,247,true
8238,73.01,247,true
8342,69.83,247,true
8592,69.55,247,true
8790,84.54,247,true
8844,87.95,247,true
1128,38.19,31,true
1141,72.47,31,true
1187,41.28,31,true
1846,41.41,31,true
3011,45.75,31,true
3420,83.0,31,true
3615,98.45,31,true
3950,44.47,31,true
4956,29.58,31,true
5482,53.7,31,true
6759,60.29,31,true
6789,85.19,31,true
7370,89.74,31,true
7608,98.52,31,true
7617,74.57,31,true
8336,39.28,31,true
8855,92.01,31,true
8897,70.24,31,true
9368,47.98,31,true
9585,66.15,31,true
715,56.04,67,true
1015,83.5,67,true
1166,39.11,67,true
3560,68.44,67,true
3775,75.57,67,true
3884,97.59,67,true
4309,38.26,67,true
4326,68.4,67,true
4352,86.48,67,true
5580,31.27,67,true
5771,33.65,67,true
5779,90.42,67,true
6187,33.13,67,true
6561,37.97,67,true
6606,50.21,67,true
7138,78.37,67,true
7176,55.39,67,true
7386,21.38,67,true
7634,74.66,67,true
7729,69.06,67,true
69,46.16,377,true
264,43.45,377,true
842,67.66,377,true
1903,49.97,377,true
1905,82.79,377,true
2351,28.83,377,true
5881,22.6,377,true
6169,41.25,377,true
6475,54.95,377,true
7474,84.14,377,true
7762,73.88,377,true
8124,82.6,377,true
8350,74.72,377,true
8478,97.58,377,true
8806,77.99,377,true
9026,78.54,377,true
9221,20.34,377,true
9409,22.3,377,true
9414,54.65,377,true
9609,20.62,377,true
5980,88.66,448,false
4852,84.86,325,false
193,78.55,69,true
292,87.89,69,true
805,84.97,69,true
3255,51.8,69,true
3270,24.45,69,true
3350,21.14,69,true
4081,28.19,69,true
5450,38.48,69,true
5516,52.47,69,true
6368,49.47,69,true
6754,95.68,69,true
7724,25.1,69,true
7763,53.41,69,true
7780,47.75,69,true
8221,93.49,69,true
8292,34.81,69,true
8423,24.89,69,true
8536,37.38,69,true
8729,91.73,69,true
488,64.85,488,true
1432,24.99,488,true
1608,72.68,488,true
1842,87.41,488,true
2410,76.15,488,true
2581,42.55,488,true
2984,79.74,488,true
3532,89.68,488,true
4312,32.3,488,true
4449,23.24,488,true
4818,70.7,488,true
5598,93.56,488,true
6050,21.91,488,true
6242,84.86,488,true
6838,91.23,488,true
6973,61.24,488,true
8443,68.76,488,true
8607,86.81,488,true
8824,30.18,488,true
6402,92.1,408,false
8956,65.93,111,false
367,33.59,16,true
1790,64.75,16,true
1843,87.38,16,true
2017,76.54,16,true
2135,35.47,16,true
2531,82.81,16,true
4098,27.42,16,true
4103,75.12,16,true
4347,42.5,16,true
4521,64.66,16,true
4593,21.66,16,true
4668,96.27,16,true
5036,73.03,16,true
6080,72.59,16,true
6509,75.84,16,true
7851,75.15,16,true
7909,96.79,16,true
8702,35.01,16,true
8888,63.32,16,true
9112,66.59,16,true
596,22.05,339,true
769,98.79,339,true
1104,76.95,339,true
1109,62.08,339,true
1123,86.7,339,true
1250,31.45,339,true
2360,71.69,339,true
2657,60.2,339,true
3170,49.73,339,true
3535,58.22,339,true
3543,33.56,339,true
3626,22.46,339,true
3761,39.4,339,true
3768,59.38,339,true
3908,45.52,339,true
4054,70.79,339,true
4740,82.24,339,true
5424,74.52,339,true
6165,21.27,339,true
6605,72.67,339,true
65,97.66,337,true
398,52.13,337,true
937,63.44,337,true
3498,67.32,337,true
4038,39.22,337,true
4114,33.19,337,true
4135,75.98,337,true
4190,34.15,337,true
4500,60.06,337,true
4811,75.07,337,true
4891,26.43,337,true
5193,92.35,337,true
5662,73.56,337,true
6425,98.83,337,true
6769,68.12,337,true
7580,70.05,337,true
7739,57.95,337,true
8369,79.84,337,true
8463,58.94,337,true
352,67.64,190,true
486,61.63,190,true
1381,81.23,190,true
1665,66.71,190,true
2541,64.44,190,true
2810,65.65,190,true
3358,82.63,190,true
4265,96.03,190,true
4786,58.1,190,true
4983,82.01,190,true
5782,35.79,190,true
5911,85.78,190,true
6409,54.08,190,true
6478,78.48,190,true
6663,84.73,190,true
6671,27.53,190,true
6687,90.57,190,true
6718,57.31,190,true
6898,50.26,190,true
6924,99.23,190,true
1115,62.18,381,true
1450,64.2,381,true
1455,50.48,381,true
1506,28.78,381,true
1870,35.8,381,true
1955,90.1,381,true
2433,30.1,381,true
2873,83.37,381,true
3730,27.73,381,true
3861,35.78,381,true
4520,56.11,381,true
5037,37.27,381,true
5222,65.16,381,true
5667,90.18,381,true
6320,69.42,381,true
7375,49.31,381,true
7941,54.72,381,true
8006,49.65,381,true
8167,87.29,381,true
8213,23.01,381,true
2336,29.87,279,true
2644,64.13,279,true
2868,47.55,279,true
3356,48.2,279,true
3766,72.72,279,true
4921,85.5,279,true
5126,58.22,279,true
5581,42.65,279,true
6051,56.79,279,true
6206,37.77,279,true
6373,26.79,279,true
6589,95.08,279,true
6833,59.9,279,true
7034,97.25,279,true
8312,22.27,279,true
8472,59.37,279,true
8546,89.37,279,true
8602,30.68,279,true
8901,89.56,279,true
9036,68.38,279,true
4023,63.08,392,false
412,32.32,225,true
713,48.58,225,true
2105,84.54,225,true
2115,25.48,225,true
2566,92.42,225,true
2762,50.06,225,true
2972,97.87,225,true
3140,81.55,225,true
3481,73.52,225,true
4262,95.86,225,true
4304,67.43,225,true
5316,40.55,225,true
5441,85.52,225,true
5845,51.42,225,true
5867,95.92,225,true
7203,81.93,225,true
7506,49.64,225,true
7569,89.76,225,true
7875,59.19,225,true
7987,60.63,225,true
9355,65.98,106,false
1388,39.15,367,true
3002,63.76,367,true
3372,47.97,367,true
5006,98.77,367,true
5118,61.6,367,true
5207,64.38,367,true
6048,62.38,367,true
6360,68.4,367,true
6823,31.76,367,true
7671,43.1,367,true
8104,23.92,367,true
8442,44.96,367,true
8930,95.07,367,true
9083,39.74,367,true
9544,25.24,367,true
9624,38.61,367,true
9664,37.95,367,true
9676,67.24,367,true
9694,42.12,367,true
9757,28.51,367,true
7961,51.8,57,false
466,33.83,234,true
581,84.23,234,true
1725,81.03,234,true
1742,86.42,234,true
1906,79.57,234,true
2564,66.89,234,true
3058,39.14,234,true
3425,75.1,234,true
3514,59.52,234,true
4228,97.37,234,true
4566,48.97,234,true
4928,46.71,234,true
5138,34.48,234,true
5842,51.54,234,true
6090,70.7,234,true
6668,83.7,234,true
7614,24.75,234,true
8231,73.85,234,true
8419,31.36,234,true
9158,71.54,234,true
114,42.38,291,true
459,67.98,291,true
692,39.05,291,true
818,24.78,291,true
1175,74.94,291,true
2638,59.69,291,true
3103,49.9,291,true
3778,21.72,291,true
3786,20.62,291,true
4350,92.32,291,true
4784,77.94,291,true
4845,44.38,291,true
5044,77.26,291,true
5108,38.49,291,true
5444,59.02,291,true
7120,42.28,291,true
7401,96.97,291,true
7434,60.05,291,true
8910,27.34,291,true
9787,61.41,105,false
9372,30.49,274,false
399,49.15,369,true
1134,45.63,369,true
2023,73.47,369,true
2108,83.25,369,true
2404,74.01,369,true
2943,53.77,369,true
3091,52.31,369,true
3123,33.83,369,true
3716,44.46,369,true
3729,56.48,369,true
4063,47.38,369,true
4324,40.41,369,true
6702,93.57,369,true
7348,79.88,369,true
7683,82.45,369,true
7717,63.39,369,true
7910,47.09,369,true
8759,39.76,369,true
9779,37.66,369,true
9883,28.07,369,true
8853,72.29,332,false
213,94.67,35,true
996,21.86,35,true
1016,61.0,35,true
1209,65.63,35,true
1370,21.43,35,true
1489,86.89,35,true
1796,29.51,35,true
4491,87.38,35,true
4547,59.74,35,true
4887,28.94,35,true
5252,21.22,35,true
5320,20.02,35,true
5502,58.76,35,true
5618,83.8,35,true
6121,24.39,35,true
6420,39.21,35,true
7084,23.02,35,true
7590,68.04,35,true
7712,47.26,35,true
7825,34.61,35,true
221,81.58,152,true
338,34.61,152,true
385,34.38,152,true
1114,76.01,152,true
1346,63.18,152,true
2207,72.12,152,true
4495,71.05,152,true
4685,41.88,152,true
5258,23.74,152,true
5890,23.14,152,true
6316,50.44,152,true
7482,76.51,152,true
8212,38.75,152,true
8533,67.7,152,true
9324,34.36,152,true
9412,38.48,152,true
9425,41.28,152,true
9548,58.46,152,true
9736,73.87,152,true
9926,88.6,152,true
566,36.48,284,true
1190,87.08,284,true
2556,21.62,284,true
2689,65.08,284,true
3308,59.31,284,true
3449,87.7,284,true
3705,26.59,284,true
4400,93.28,284,true
4851,32.15,284,true
5724,28.3,284,true
6573,71.99,284,true
7426,41.24,284,true
7719,57.19,284,true
7744,82.15,284,true
8049,23.24,284,true
8096,88.45,284,true
8551,53.89,284,true
8697,60.08,284,true
8815,89.75,284,true
9024,22.94,284,true
104,74.52,482,true
489,39.56,482,true
2176,96.51,482,true
2256,43.1,482,true
2358,31.66,482,true
3183,21.62,482,true
3329,91.6,482,true
3385,84.48,482,true
3567,52.5,482,true
3936,28.94,482,true
4354,36.35,482,true
4912,89.83,482,true
5652,35.1,482,true
5851,85.48,482,true
5955,69.43,482,true
6365,82.36,482,true
6655,61.73,482,true
7285,88.33,482,true
8080,31.94,482,true
8264,53.01,482,true
1120,42.94,268,true
1568,71.53,268,true
1810,21.89,268,true
1999,46.47,268,true
2353,79.14,268,true
2893,94.93,268,true
4455,74.34,268,true
5117,65.26,268,true
5591,96.62,268,true
7552,38.29,268,true
7912,34.16,268,true
8171,33.85,268,true
8571,94.35,268,true
9064,84.83,268,true
9318,42.28,268,true
9333,27.17,268,true
9392,84.39,268,true
9488,63.99,268,true
9511,72.66,268,true
9517,79.91,268,true
6179,26.4,493,false
1462,80.85,285,true
2475,86.53,285,true
2805,35.94,285,true
2886,57.69,285,true
4003,65.13,285,true
4269,89.88,285,true
4372,63.85,285,true
5861,29.64,285,true
6933,27.07,285,true
7526,97.37,285,true
7888,96.2,285,true
7901,69.04,285,true
8842,40.29,285,true
9295,44.77,285,true
9547,54.17,285,true
9568,88.82,285,true
9633,81.72,285,true
9789,93.77,285,true
9841,49.87,285,true
9852,74.42,285,true
416,66.42,52,true
658,79.58,52,true
2422,73.46,52,true
2820,64.49,52,true
2944,84.72,52,true
2974,67.93,52,true
3197,36.08,52,true
3877,74.69,52,true
3987,33.67,52,true
4813,77.02,52,true
4997,45.17,52,true
5046,65.03,52,true
6576,37.97,52,true
7619,63.45,52,true
7951,95.45,52,true
8276,56.99,52,true
8667,79.19,52,true
8848,75.9,52,true
9293,63.46,52,true
79,79.77,108,true
601,90.73,108,true
863,45.78,108,true
1609,99.24,108,true
1818,73.12,108,true
2519,62.57,108,true
3157,95.88,108,true
3819,27.39,108,true
4220,39.33,108,true
4248,24.74,108,true
4881,26.97,108,true
5878,20.37,108,true
6330,94.47,108,true
6582,95.79,108,true
7866,79.91,108,true
8564,66.3,108,true
8780,49.7,108,true
9191,85.28,108,true
9375,61.76,108,true
7778,67.84,296,false
1453,39.37,309,true
1484,41.93,309,true
4089,82.61,309,true
4175,89.35,309,true
4522,54.88,309,true
4863,24.42,309,true
5063,30.82,309,true
5375,69.21,309,true
5403,49.67,309,true
5699,74.73,309,true
5902,71.08,309,true
6156,53.72,309,true
6386,43.73,309,true
6618,60.26,309,true
7206,68.94,309,true
7954,42.84,309,true
8260,68.85,309,true
8726,46.42,309,true
9555,74.76,309,true
9670,46.05,309,true
484,69.86,23,true
583,51.66,23,true
635,59.41,23,true
1106,46.05,23,true
1212,62.82,23,true
2259,32.28,23,true
3067,23.57,23,true
3616,26.74,23,true
4894,80.02,23,true
5576,33.08,23,true
5849,76.22,23,true
6016,58.6,23,true
6098,87.86,23,true
6250,29.05,23,true
6378,48.87,23,true
6910,22.38,23,true
7445,54.24,23,true
8801,67.71,23,true
9131,38.91,23,true
9311,51.16,23,true
37,29.27,163,true
771,84.2,163,true
1003,80.61,163,true
1179,47.06,163,true
1649,99.55,163,true
2366,71.94,163,true
2506,98.87,163,true
2635,39.88,163,true
3396,67.09,163,true
3793,97.33,163,true
4181,81.77,163,true
4199,88.84,163,true
4720,21.97,163,true
4844,66.25,163,true
4995,84.44,163,true
6396,59.83,163,true
6456,72.06,163,true
6750,49.85,163,true
7126,50.74,163,true
9047,28.56,163,true
232,52.81,235,true
919,68.48,235,true
962,21.87,235,true
1672,29.17,235,true
3154,76.8,235,true
3336,43.39,235,true
4229,91.45,235,true
4307,30.95,235,true
5218,49.0,235,true
5238,56.81,235,true
5434,54.92,235,true
7011,73.05,235,true
7163,54.86,235,true
7505,88.33,235,true
8861,61.66,235,true
9109,22.27,235,true
9128,23.92,235,true
9247,82.33,235,true
9408,24.14,235,true
9628,64.25,235,true
1110,65.37,372,true
1229,93.61,372,true
2411,70.84,372,true
2634,72.77,372,true
2806,54.25,372,true
2940,74.66,372,true
3145,66.45,372,true
3738,27.54,372,true
5504,35.22,372,true
6018,82.77,372,true
6354,67.34,372,true
6461,53.35,372,true
7431,86.55,372,true
7949,22.05,372,true
8288,32.83,372,true
8480,63.44,372,true
9300,49.87,372,true
9362,90.02,372,true
9596,87.19,372,true
9791,97.66,372,true
6468,79.72,62,false
427,56.87,37,true
707,55.98,37,true
1590,76.33,37,true
2104,31.84,37,true
2212,65.05,37,true
2453,84.63,37,true
3737,43.72,37,true
4083,50.36,37,true
4742,23.3,37,true
4752,99.71,37,true
5558,76.74,37,true
6268,20.19,37,true
6594,38.81,37,true
6749,84.43,37,true
7014,84.76,37,true
7452,83.58,37,true
7626,98.62,37,true
7775,88.6,37,true
7835,72.1,37,true
8187,40.48,37,true
9186,85.25,463,false
201,90.57,382,true
216,29.08,382,true
946,43.6,382,true
1283,36.61,382,true
1440,59.11,382,true
1573,83.25,382,true
2009,48.37,382,true
2848,36.33,382,true
3441,96.86,382,true
3677,41.72,382,true
3804,93.35,382,true
4427,42.71,382,true
4735,90.6,382,true
6487,58.14,382,true
6563,45.58,382,true
6646,27.34,382,true
7133,89.19,382,true
8290,27.07,382,true
9380,86.28,382,true
2043,45.22,456,true
2985,38.74,456,true
4183,96.23,456,true
4779,80.62,456,true
5323,41.95,456,true
5545,50.85,456,true
5794,40.63,456,true
5871,57.38,456,true
6079,68.0,456,true
6528,77.25,456,true
8012,70.38,456,true
8086,61.6,456,true
8142,96.26,456,true
8899,52.39,456,true
9023,85.01,456,true
9103,77.17,456,true
9122,69.15,456,true
9489,20.79,456,true
9813,98.7,456,true
9889,55.14,456,true
1193,71.11,94,true
1569,31.1,94,true
1820,84.76,94,true
1981,72.86,94,true
4052,95.14,94,true
4105,70.26,94,true
4149,54.82,94,true
4289,82.82,94,true
4996,90.3,94,true
5301,93.24,94,true
5571,32.59,94,true
5817,56.46,94,true
6089,75.72,94,true
6690,51.02,94,true
6899,22.39,94,true
6970,99.56,94,true
7218,99.53,94,true
7266,53.69,94,true
8021,57.08,94,true
8223,25.71,94,true
875,81.03,184,true
935,20.37,184,true
1090,70.98,184,true
1329,98.08,184,true
1982,93.11,184,true
2677,84.68,184,true
3017,49.57,184,true
3300,40.78,184,true
3489,43.65,184,true
3611,86.91,184,true
5035,34.33,184,true
5270,42.56,184,true
5621,88.72,184,true
6444,52.56,184,true
6751,74.03,184,true
7892,54.05,184,true
8267,88.65,184,true
8458,29.71,184,true
8517,94.85,184,true
8736,66.87,184,true
9041,46.57,75,false
470,60.1,311,true
844,53.08,311,true
1737,30.59,311,true
1920,60.92,311,true
2045,84.84,311,true
2557,66.86,311,true
2996,97.42,311,true
4883,47.47,311,true
5113,28.39,311,true
5798,40.77,311,true
6315,76.19,311,true
6704,33.55,311,true
7046,33.11,311,true
7850,30.98,311,true
7930,38.74,311,true
8010,33.0,311,true
8023,36.79,311,true
8358,46.35,311,true
9034,72.55,311,true
9376,23.99,311,true
1327,70.62,209,true
2007,74.03,209,true
2147,81.2,209,true
2632,25.29,209,true
3111,96.72,209,true
3367,30.77,209,true
3401,87.26,209,true
3890,48.1,209,true
4185,70.35,209,true
4281,72.38,209,true
4356,41.01,209,true
4368,58.14,209,true
4412,22.93,209,true
4548,42.28,209,true
4860,37.67,209,true
5614,73.09,209,true
5616,37.1,209,true
5628,24.38,209,true
6061,93.2,209,true
7703,81.34,209,true
851,82.23,355,false
75,77.0,183,true
539,77.21,183,true
1116,20.96,183,true
1466,80.44,183,true
1668,49.27,183,true
2511,22.25,183,true
2753,60.46,183,true
4196,84.32,183,true
4648,36.82,183,true
5205,38.69,183,true
5217,56.23,183,true
5728,79.43,183,true
6417,86.66,183,true
7728,69.64,183,true
8851,95.66,183,true
9156,42.87,183,true
9644,65.72,183,true
9743,98.65,183,true
9784,25.84,183,true
9809,38.51,183,true
8968,47.91,395,false
1433,48.89,403,true
1773,25.43,403,true
2445,59.95,403,true
2977,77.05,403,true
3346,48.83,403,true
3636,21.88,403,true
4036,36.54,403,true
4311,60.2,403,true
4637,97.12,403,true
4734,69.63,403,true
6348,82.96,403,true
6548,78.42,403,true
7380,41.56,403,true
7529,52.86,403,true
8078,85.4,403,true
8284,35.24,403,true
8409,47.54,403,true
8803,53.33,403,true
8882,90.78,403,true
9002,96.1,403,true
850,58.43,269,true
879,90.28,269,true
1350,69.23,269,true
1552,99.51,269,true
1849,43.73,269,true
2579,98.65,269,true
3289,74.65,269,true
3693,41.11,269,true
4126,48.67,269,true
4221,92.36,269,true
5027,79.8,269,true
5352,67.86,269,true
5544,35.28,269,true
5897,47.69,269,true
6662,80.09,269,true
7078,80.96,269,true
7336,64.47,269,true
8220,27.62,269,true
8340,99.32,269,true
8709,76.0,269,true
211,60.4,391,true
1621,35.09,391,true
2327,30.87,391,true
3836,84.5,391,true
4974,77.54,391,true
5160,67.19,391,true
5322,33.52,391,true
5400,52.77,391,true
6110,22.71,391,true
6621,84.83,391,true
6889,22.11,391,true
7071,35.63,391,true
7191,67.94,391,true
7359,52.73,391,true
7365,45.52,391,true
7654,92.8,391,true
8256,91.25,391,true
8299,29.57,391,true
8329,68.85,391,true
8541,93.49,391,true
3518,36.69,347,false
2267,96.33,140,false
64,93.15,36,true
449,49.64,36,true
1483,34.61,36,true
2895,38.41,36,true
3054,94.74,36,true
3283,81.68,36,true
3905,36.55,36,true
4362,53.06,36,true
4597,58.73,36,true
4657,25.23,36,true
5374,24.73,36,true
6159,66.49,36,true
6422,78.29,36,true
6911,60.66,36,true
6967,22.41,36,true
6971,44.85,36,true
7219,21.01,36,true
7355,64.21,36,true
7423,30.55,36,true
8175,52.43,36,true
341,75.15,366,true
527,48.38,366,true
1245,33.17,366,true
1384,42.77,366,true
1703,64.0,366,true
1795,86.01,366,true
2083,40.19,366,true
2507,29.15,366,true
2748,21.56,366,true
3394,37.73,366,true
5702,88.18,366,true
6506,49.05,366,true
6726,50.6,366,true
7141,68.45,366,true
7902,48.43,366,true
7907,62.31,366,true
8098,83.91,366,true
8662,69.84,366,true
8819,93.6,366,true
9075,56.25,366,true
913,43.55,5,true
948,42.34,5,true
980,96.17,5,true
2394,34.01,5,true
3096,83.8,5,true
3542,70.88,5,true
3788,62.76,5,true
4414,43.64,5,true
5649,60.48,5,true
5750,85.31,5,true
6004,86.38,5,true
6485,67.47,5,true
6852,32.28,5,true
8275,27.91,5,true
8296,62.41,5,true
8762,44.02,5,true
8905,25.35,5,true
9371,24.79,5,true
9405,67.1,5,true
9537,90.27,5,true
2107,97.5,394,false
8896,71.26,91,false
4984,32.41,341,false
218,51.9,408,true
327,82.27,408,true
353,42.05,408,true
819,67.65,408,true
1887,34.26,408,true
2191,99.51,408,true
2688,54.73,408,true
2898,70.91,408,true
3597,76.79,408,true
3867,77.2,408,true
3926,43.53,408,true
5070,73.1,408,true
5104,55.89,408,true
5705,33.19,408,true
6903,37.79,408,true
7069,79.76,408,true
7195,82.06,408,true
7458,91.62,408,true
7812,83.08,408,true
56,71.58,198,false
102,61.87,102,true
303,83.0,102,true
825,38.33,102,true
1567,91.51,102,true
1759,20.97,102,true
1822,45.29,102,true
1889,99.77,102,true
1911,91.12,102,true
2619,43.06,102,true
2930,68.83,102,true
3887,50.84,102,true
4006,97.39,102,true
5926,35.75,102,true
6318,52.91,102,true
7570,61.85,102,true
7936,53.41,102,true
8172,78.87,102,true
8560,83.69,102,true
8699,51.35,102,true
9287,20.56,102,true
305,48.86,363,true
518,77.71,363,true
828,87.95,363,true
